Id,Prediction
279,0.9773001811609339
280,0.6445758927579652
281,0.2440717246164813
282,0.5407676885554323
283,0.2051602220038785
284,0.3058464768365189
285,0.43487458939894896
286,0.3561490218957082
287,0.2591158941174653
288,0.39547424758108474
289,0.26656272661847746
290,0.1792002593748505
291,0.9372108793414191
292,0.7380654846587774
293,0.2843271100148069
294,0.8533902030789651
295,0.6267432634005863
296,0.7549685565410138
297,0.9353377575397286
298,0.7907370405137402
299,0.3072832252620782
300,0.8496027918397969
301,0.2856584851726539
302,0.0835992722685529
303,0.08495314187027436
304,0.8270353895095078
305,0.9681725803847165
306,0.4902525869894777
307,0.16477168844220924
308,0.8000791436211376
309,0.2882298935878348
310,0.7566873220601085
311,0.9040745000435563
312,0.18481992306632478
313,0.9249876414676006
314,0.4414703167269596
315,0.7219753456954364
316,0.4123396226110453
317,0.6351736997143713
318,0.9285376204050197
319,0.826059932262588
320,0.750825498499749
321,0.34587895880051533
322,0.4235612302807248
323,0.6344758295327365
324,0.696167440604581
325,0.5388244014885347
326,0.24790816639904512
327,0.6654381372684044
328,0.008749174974505447
329,0.038750552702481955
330,0.45824070031246045
331,0.9630123780325436
332,0.7766760670634353
333,0.15135713240456095
334,0.46131336268650636
335,0.163046723141127
336,0.3752117653546845
337,0.08945725870041854
338,0.6355287019942318
339,0.4819057397765544
340,0.2543847235335778
341,0.18915171499691041
342,0.41540007393960066
343,0.4279347969003141
344,0.6987338078128075
345,0.9230511559659011
346,0.2802081833814021
347,0.31666502942676655
348,0.21058166720872362
349,0.38405465656595184
350,0.11708858177109405
351,0.4525368481976212
352,0.07724091639513742
353,0.9052845195755261
354,0.7819972222654652
355,0.15661465978341194
356,0.4854886785615633
357,0.5489955799362248
358,0.42535562223914125
359,0.2270386593615925
360,0.28919213024707324
361,0.026672335169446337
362,0.12708014681633373
363,0.6172445841555466
364,0.9129892806888318
365,0.7075988463621007
366,0.7409614741882535
367,0.37830304830188777
368,0.9942383283385416
369,0.33400674887531434
370,0.7545740582073236
371,0.6408728862659976
372,0.933574672920672
373,0.7940690630726436
374,0.8070740590442013
375,0.05510969058877502
376,0.7913799707288067
377,0.20107428723355947
378,0.07481879885759357
379,0.08393220295993886
380,0.24982199357087032
381,0.056284978159447774
382,0.9861130528287175
383,0.4514279910395713
384,0.5658189353011078
385,0.4631097395579141
386,0.869096285805292
387,0.6998489774420155
388,0.8417139166972819
389,0.4451086335684131
390,0.6990897653145443
391,0.9184310133950969
392,0.1335336433834311
393,0.5300482698070826
394,0.9602134260898988
395,0.999956508484603
396,0.3474460701982035
397,0.04439496910204899
398,0.943359225525269
399,0.24251147911125448
400,0.3973053215674248
401,0.32514107963914785
402,0.08162227912233022
403,0.9772508842298223
404,0.6063847745229469
405,0.6910660639754512
406,0.08781958273732582
407,0.4258905067495866
408,0.9515029951504598
409,0.38404443595451854
410,0.5127520390929746
411,0.7735293866418987
412,0.1979551929445157
413,0.29004820935139863
414,0.8095967815068019
415,0.36203381855357686
416,0.7372654110904814
417,0.032849616905199275
418,0.34854809320646274
419,0.3040188189115126
420,0.37601378078973147
421,0.8151858778595685
422,0.11016945445748183
423,0.3224980781975417
424,0.5491330179844666
425,0.8523941177270901
426,0.10183082232477525
427,0.40846026529116963
428,0.572388014409355
429,0.7176550539913881
430,0.9789687476246124
431,0.5586781016552627
432,0.2961538778723899
433,0.24993903709501653
434,0.057371360019361495
435,0.685184959288904
436,0.907864537047658
437,0.005467395682713816
438,0.020435038380323678
439,0.791914133044072
440,0.671009618034885
441,0.6449790647073713
442,0.5036409622659023
443,0.6006801934956746
444,0.60033426918048
445,0.74280702416748
446,0.5587509618673081
447,0.9034774318746155
448,0.29156574674810354
449,0.8216045297912113
450,0.7434351931585035
451,0.9296835454643136
452,0.30292243002867936
453,0.7893386807398911
454,0.44091790730443925
455,0.40854523903828877
456,0.9815634911964133
457,0.8456209034446001
458,0.4814036885078874
459,0.5598709663937775
460,0.27099261153773224
461,0.6959344536297394
462,0.8023418060073286
463,0.44782288651056423
464,0.533205055797251
465,0.8426789405248064
466,0.7630279051101037
467,0.24032324623843837
468,0.5596106313997138
469,0.74046558156373
470,0.7775063011428377
471,0.39818759899675715
472,0.5588388867268513
473,0.153810000705231
474,0.976333228809434
475,0.830005328837934
476,0.13869302237991044
477,0.5678175058878648
478,0.0555238339375933
479,0.22474587901893017
480,0.8946498126140857
481,0.6443956939019521
482,0.13820139686999366
483,0.5702436872347293
484,0.4615583160939317
485,0.04654411747867504
486,0.0067681195709704545
487,0.21359972489925183
488,0.7281289704699067
489,0.4705284793301201
490,0.26649875200771944
491,0.08578631231916778
492,0.9295991582135562
493,0.46491991227843865
494,0.5210712613200523
495,0.15163927266141497
496,0.08069731613374753
497,0.3186561013986877
498,0.9503655502298209
499,0.8807302374686387
500,0.7913326254474662
501,0.54234047520788
502,0.9947682863955143
503,0.12555172548813154
504,0.3608899378412549
505,0.3039476459438102
506,0.26832609957228026
507,0.7191005526519497
508,0.882839176483375
509,0.2885916291425693
510,0.9908752405108485
511,0.44205439913236877
512,0.8892400147419598
513,0.032321770133847405
514,0.9152057610470692
515,0.18809467290966386
516,0.19488030184182348
517,0.3973282993776833
518,0.581403224605555
519,0.22482670168143626
520,0.29706959688123113
521,0.2357019340672425
522,0.44471672159069275
523,0.6370020293629662
524,0.8118090397475997
525,0.682502350095683
526,0.15743266985675275
527,0.2714341983255937
528,0.4060341216445219
529,0.20252119996611628
530,0.9596744110644087
531,0.34811074754845395
532,0.8996824548494757
533,0.6396755902581398
534,0.5079311050917154
535,0.7003624463721658
536,0.3265293917468217
537,0.5510353726274757
538,0.3649661971013155
539,0.3467766618554543
540,0.2331382899606539
541,0.11500780727030524
542,0.4192533791192298
543,0.15102610814468553
544,0.5372016355996098
545,0.3110349180152773
546,0.4100682542832277
547,0.09330456719031643
548,0.9966430189032577
549,0.15139445529291007
550,0.022210135360790195
551,0.6115275680861448
552,0.9090345365628734
553,0.06578446548610928
554,0.7659503827940118
555,0.3251226343473925
556,0.7188161081237404
557,0.7471003418166599
558,0.15305376139511329
559,0.9144173142477781
560,0.37972113475044555
561,0.47940864969856634
562,0.40240512330417566
563,0.05672023419687655
564,0.47056093237006436
565,0.4282716963521068
566,0.3703140072108637
567,0.0686527520217578
568,0.7072125585209693
569,0.6764626801317518
570,0.7612874392136454
571,0.5812982086594981
572,0.05902139238122417
573,0.6733881234365516
574,0.9205504993603647
575,0.27867972980339784
576,0.3405647596858725
577,0.6343459917325835
578,0.03644295024954991
579,0.7166667514792129
580,0.06171073923143611
581,0.8063672540622404
582,0.9847442252120432
583,0.35609906299137606
584,0.5173932772073346
585,0.8985796886525876
586,0.580955607038292
587,0.3704432772075973
588,0.5170338813116349
589,0.25661714975306205
590,0.458656941554217
591,0.278261232928797
592,0.5926909178255965
593,0.5750676837328703
594,0.4695089566507302
595,0.9377486132738467
596,0.05045530535870202
597,0.4360576877661133
598,0.38242633371423684
599,0.16525154316332125
600,0.062170390888500626
601,0.24831148961228422
602,0.0828499366964699
603,0.5639397393004035
604,0.7072417532904761
605,0.2647352710741092
606,0.8386627442352553
607,0.04765087626025499
608,0.7387103071865602
609,0.9927021211586567
610,0.07621330867428355
611,0.6249877476555412
612,0.8601896793418373
613,0.47859178525807566
614,0.1488932208965592
615,0.8269055566338418
616,0.11216637036208221
617,0.3264669983576821
618,0.6900170645002953
619,0.44940319416507224
620,0.6267370430833836
621,0.8246519344227944
622,0.5846213708338919
623,0.5169659001342226
624,0.7806448261881638
625,0.6772708521476934
626,0.8547143835015006
627,0.766178474251599
628,0.29958919786881044
629,0.6710063745422775
630,0.12694567047370764
631,0.025616977603777347
632,0.3316764652013071
633,0.20134089664123378
634,0.16138725810806365
635,0.11505639730892225
636,0.10949352367302012
637,0.3759261331444499
638,0.01852523674301465
639,0.7161474583206128
640,0.6258022742601446
641,0.8366266278392852
642,0.312500674165092
643,0.8405236064908764
644,0.9942800325919192
645,0.785951343391512
646,0.7602407215753563
647,0.9831087417636604
648,0.9241237069465397
649,0.01569765487436836
650,0.10629682356814985
651,0.25416873798253214
652,0.5090044775902158
653,0.8616987124464655
654,0.35170751734427064
655,0.5305131092991366
656,0.18826545598673572
657,0.5555344000470354
658,0.818330535731533
659,0.3870699015241398
660,0.4323609284282134
661,0.8743673673130339
662,0.6440845282148137
663,0.3296547665673939
664,0.753704872203175
665,0.8898509598376534
666,0.04917072402361533
667,0.411038237575723
668,0.2982401087593035
669,0.5510197215025258
670,0.15918771050549563
671,0.5224786853182797
672,0.7196362103141501
673,0.5405165814802453
674,0.31517277440438163
675,0.8407712573961217
676,0.7372388180925534
677,0.36576294227347883
678,0.04705741874153602
679,0.9701997461134868
680,0.8540985780426428
681,0.36646592035713943
682,0.4219750149352335
683,0.8404431107304874
684,0.8494053927431539
685,0.6464993782655167
686,0.6691286437338811
687,0.5310391273188881
688,0.6704700293366174
689,0.7980837744326688
690,0.6907356216045555
691,0.8627810671742141
692,0.43978156530203705
693,0.26220187099201375
694,0.4001800597056121
695,0.0029648701316661308
696,0.44104469358920695
697,0.05254972704800076
698,0.545007222060756
699,0.9928413415712438
700,0.8544886766070984
701,0.8232613063106706
702,0.9863106113783549
703,0.7454369031835116
704,0.6890843550819462
705,0.7510496481820017
706,0.34144208551612765
707,0.27486626472469244
708,0.8443744305755541
709,0.5803880201195599
710,0.27681266431487417
711,0.7344953694785703
712,0.4276350384065871
713,0.243355192859256
714,0.7367105560006687
715,0.8881867902775387
716,0.17757054574523257
717,0.33921392289790386
718,0.9076489791628903
719,0.9617370207600081
720,0.5162332245028415
721,0.38425754214422236
722,0.7317403207901563
723,0.9676035570569996
724,0.03802559272649264
725,0.17884741843866225
726,0.08205812279333102
727,0.7567703345578456
728,0.3623541794050895
729,0.08625226130516961
730,0.42258404633975455
731,0.7875003721586326
732,0.21546138552974414
733,0.7270815306119112
734,0.30122161206274434
735,0.32901218568512003
736,0.061360938169598644
737,0.5424417791860958
738,0.8597334377008129
739,0.4056587861606604
740,0.2799871221139484
741,0.4338111122027434
742,0.2966253797002468
743,0.10186796677583765
744,0.6702339262728796
745,0.8059049588421757
746,0.4735989583301313
747,0.3715534024089425
748,0.385582149777731
749,0.6454958140471148
750,0.9638679143300748
751,0.5001937659242286
752,0.5955099348433249
753,0.3885619613624257
754,0.3852267968259532
755,0.2835148150294877
756,0.7682610884099644
757,0.9022475734966537
758,0.7232077720179174
759,0.9041667599993153
760,0.6791768502278788
761,0.6662993512156579
762,0.3728913513889508
763,0.4074039858863462
764,0.6424189250041603
765,0.534237251876443
766,0.8881815671244109
767,0.6242323630383146
768,0.08954758311901934
769,0.5547901166108666
770,0.3867652164853125
771,0.9209118472889712
772,0.2869213622161224
773,0.9053575793209491
774,0.19975709831092592
775,0.004933894216883172
776,0.3009776859572838
777,0.2485926892520075
778,0.7995942637537283
779,0.23399839615475093
780,0.9908963462712044
781,0.17088162750212166
782,0.013402262041996016
783,0.19299273911042314
784,0.44837490626297505
785,0.6074948767393599
786,0.18260408169617326
787,0.6813047553924548
788,0.025055030022843594
789,0.008738919842917414
790,0.9780184371348757
791,0.9196788655801759
792,0.06274641784928969
793,0.5669732775932447
794,0.45559739821686496
795,0.5387158832950275
796,0.3331857779229962
797,0.007518210137320236
798,0.5618712828517867
799,0.4723374905268254
800,0.13236444199979802
801,0.8111710130579634
802,0.2837492072617219
803,0.01678165431201928
804,0.48118940171496594
805,0.3586795069744788
806,0.7185254858719651
807,0.17243887107961575
808,0.25905930067803773
809,0.14190011277960535
810,0.19943563995135827
811,0.8565949325816227
812,0.12611606856968616
813,0.3911670549822335
814,0.7114398499204995
815,0.7463024163390879
816,0.056694487366163004
817,0.6724274723038602
818,0.3999192481411482
819,0.6597740912776585
820,0.37762420592311663
821,0.6364563711444801
822,0.40883622144195897
823,0.010673162957711368
824,0.44550063805007023
825,0.5833075352408214
826,0.8245232544662532
827,0.5569513316220515
828,0.06430484923489654
829,0.11186926336062075
830,0.5126642178972263
831,0.4418328747505579
832,0.19890578680909554
833,0.8516755051749029
834,0.793382117951202
835,0.8178243152370818
836,0.4072378215156358
837,0.8568634108692795
838,0.8337737563201535
839,0.3832924618103274
840,0.020245229566057565
841,0.556654618469347
842,0.9140353778856146
843,0.8607314811569209
844,0.31118268325453313
845,0.41839349815029925
846,0.1169002206464308
847,0.9134517340045669
848,0.7377899655571932
849,0.16845590552099388
850,0.9789002219627376
851,0.4062934468248265
852,0.10670099224360008
853,0.4826669162222377
854,0.6640521638444148
855,0.07884284073577341
856,0.048181093154852195
857,0.3488731927231805
858,0.6176357185324958
859,0.4097562565435868
860,0.9510756557779148
861,0.23198995145526147
862,0.48072716392813264
863,0.6595976088116104
864,0.7306898362996642
865,0.397593983236015
866,0.9095628611608656
867,0.7361415976867708
868,0.8290892329757081
869,0.2093364750171629
870,0.10094107513398454
871,0.9341959975788824
872,0.6113157702116083
873,0.5027322371534292
874,0.6063368348651721
875,0.8453535322900768
876,0.15947795928907882
877,0.9826920197337622
878,0.22867012407691545
879,0.6873778254907645
880,0.23736667099960596
881,0.4974974564246527
882,0.7905310602114265
883,0.5216373133745617
884,0.8732186793933391
885,0.25741852285123934
886,0.5783217375247933
887,0.8419118924109237
888,0.051278039469269565
889,0.025815391153467426
890,0.06532202307655299
891,0.38200362767298646
892,0.3972825314202414
893,0.18345585808460207
894,0.7199550805575617
895,0.6971449647494573
896,0.09499223261533829
897,0.17232485583648605
898,0.09604933948049821
899,0.9750720121481635
900,0.6177125598774756
901,0.08644390540736402
902,0.5945943522069599
903,0.900663338883292
904,0.2493234339567837
905,0.023263512176003753
906,0.24337377153991335
907,0.15643565523378278
908,0.09068787541044088
909,0.0731994224430853
910,0.28950408153269336
911,0.7892385701350733
912,0.596483238973693
913,0.7779469519551186
914,0.838544999510662
915,0.12483827518689539
916,0.23988265372735695
917,0.4480636578702022
918,0.20991621866960153
919,0.8078470119638799
920,0.5898744678661306
921,0.22817682104726933
922,0.8336437254361335
923,0.10488038813591638
924,0.08120064871706711
925,0.2162405487092387
926,0.33983200400311575
927,0.5831588437540015
928,0.7659455552767881
929,0.10749344398122185
930,0.491711020421459
931,0.19484891868375998
932,0.1442065892036255
933,0.09505384309282261
934,0.27804771379436866
935,0.13680329096041532
936,0.46953649781031137
937,0.07431674494732798
938,0.4267406131178255
939,0.4303205319186525
940,0.1151376310510952
941,0.19433291966576716
942,0.9847425348596981
943,0.5128347045396973
944,0.5022645516299743
945,0.6273281604546885
946,0.9998315889455311
947,0.2732072675623516
948,0.8102161107259283
949,0.3532651554698317
950,0.4159108442378846
951,0.2037899434571011
952,0.6366183082750483
953,0.48258593660949545
954,0.1585689703573696
955,0.4351678287033657
956,0.39623185671604866
957,0.22109617392222247
958,0.46028005181425335
959,0.9651520254772534
960,0.7166397514827185
961,0.4771247182389894
962,0.2692439609661621
963,0.29771188993936826
964,0.25044656671607457
965,0.3644358923616027
966,0.04422538516971686
967,0.476611385170318
968,0.120050759777382
969,0.5411254748653764
970,0.5034348375977771
971,0.4786519983353319
972,0.287012894776689
973,0.8542564250887122
974,0.943690187759722
975,0.6906772776813886
976,0.43245565290029775
977,0.32431917644720765
978,0.8561754476304402
979,0.9437885952307571
980,0.27182340222481693
981,0.4998346584856894
982,0.493170015086967
983,0.17674572736254224
984,0.42239649686094505
985,0.4198200241252005
986,0.18263206134067522
987,0.8298859652243881
988,0.7325188859538992
989,0.0488734943035295
990,0.07775493552119095
991,0.4015801917106476
992,0.7141383063146147
993,0.6202162100033162
994,0.6628605965118728
995,0.34720486434619435
996,0.36445270930818163
997,0.9920072235147511
998,0.8038986823436582
999,0.030369223115005006
1000,0.05540908495743935
1001,0.8075093783112075
1002,0.346675775413787
1003,0.24216598759871588
1004,0.08740129704125366
1005,0.14284489356752328
1006,0.5011525351738934
1007,0.20198775660479718
1008,0.02179245346423997
1009,0.48571468369358095
1010,0.5047996952625848
1011,0.39372662369291955
1012,0.16728383800912083
1013,0.8608842235682289
1014,0.8194375596285256
1015,0.18310552330378516
1016,0.9087381508742685
1017,0.5154430920828463
1018,0.9470793110280334
1019,0.1040136681978131
1020,0.6789876631887823
1021,0.15363274042489372
1022,0.5900280693562253
1023,0.6686816548432692
1024,0.6315318635977928
1025,0.4531357516938257
1026,0.7695686914913655
1027,0.1997409779443754
1028,0.8665738259032726
1029,0.6187768765917311
1030,0.7552335996479542
1031,0.8646269980832253
1032,0.2955175765310848
1033,0.2694706435889892
1034,0.765588196745129
1035,0.4720073646547085
1036,0.7989886824990275
1037,0.24704507360276662
1038,0.17054268684048757
1039,0.1370563821073033
1040,0.4425640590976728
1041,0.058010333876750475
1042,0.46221213235766045
1043,0.8964873103981797
1044,0.03483610558444106
1045,0.6204740649483553
1046,0.15124228751390434
1047,0.8940458251815104
1048,0.3296667593289173
1049,0.4264427503461642
1050,0.89718626253649
1051,0.7284235342033235
1052,0.19146770633699017
1053,0.8864593654314433
1054,0.5694338534142594
1055,0.7601258006320258
1056,0.1426844789273407
1057,0.5203521726275896
1058,0.18196316443273053
1059,0.12220035658451711
1060,0.4356500829558093
1061,0.6785509129826081
1062,0.45116274996437256
1063,0.7734770330547762
1064,0.41767905540397876
1065,0.4652133074449807
1066,0.4496672556505842
1067,0.004515636980399362
1068,0.7032554108105553
1069,0.5604854177112266
1070,0.1913796489831734
1071,0.8884861188817207
1072,0.6481834947150488
1073,0.15197450268092338
1074,0.6799218710742864
1075,0.8577059213923689
1076,0.2957000638078211
1077,0.26690116249939
1078,0.4030309271967474
1079,0.38512326957332
1080,0.3684835398591523
1081,0.8797811436652997
1082,0.08365535184789208
1083,0.8079075703165716
1084,0.12088234234456474
1085,0.6781549202243742
1086,0.21293188793962503
1087,0.6020758741017308
1088,0.3865788347475234
1089,0.6431654405180947
1090,0.10948078437405073
1091,0.7258000214484938
1092,0.8522613745268582
1093,0.49988271631205494
1094,0.408776344826952
1095,0.2577362815655809
1096,0.9557187743576723
1097,0.5275996439904602
1098,0.42295091172281907
1099,0.9820120650740384
1100,0.7756586735573847
1101,0.4852216093252295
1102,0.785415410107459
1103,0.14684924925342202
1104,0.24512651024997734
1105,0.7548919834940885
1106,0.2179390344333536
1107,0.814056607279765
1108,0.5006841523064641
1109,0.9127248530891885
1110,0.4643011824328539
1111,0.7958023467855273
1112,0.48596378872184254
1113,0.8994211848028081
1114,0.4522120710437292
1115,0.6250213674688997
1116,0.18110503790488108
1117,0.5716770007072162
1118,0.5877642578239429
1119,0.7034152852603343
1120,0.28361411978708806
1121,0.001087785247481543
1122,0.14064452075129086
1123,0.7555752646940345
1124,0.22356180253393088
1125,0.9308672858847771
1126,0.41510644466386626
1127,0.4156354435727473
1128,0.4245878195878948
1129,0.34741866743632355
1130,0.45418563928222155
1131,0.7246816179174466
1132,0.4322288954011738
1133,0.823894255305279
1134,0.9400271023051188
1135,0.20661674176210498
1136,0.3232059947426029
1137,0.6739347341010615
1138,0.35578648394605417
1139,0.7950336486872475
1140,0.20404772736296517
1141,0.9892051283701618
1142,0.6283993386353681
1143,0.6128866219518404
1144,0.8262650281407983
1145,0.360221818957122
1146,0.3316631148240944
1147,0.8302955084305813
1148,0.5636350263147436
1149,0.9957661598073159
1150,0.5016477539211263
1151,0.4990865123101591
1152,0.811824345225409
1153,0.009398717470614049
1154,0.8911374527949215
1155,0.16200817198355866
1156,0.4409527173338661
1157,0.7776431796537647
1158,0.7833793742427052
1159,0.6949742876190883
1160,0.29780751906202674
1161,0.7546161465897413
1162,0.8730460428841026
1163,0.564720386628572
1164,0.6485410446205543
1165,0.38457116438867056
1166,0.36306842330426614
1167,0.41392391895840064
1168,0.2226785755398677
1169,0.5037208590963013
1170,0.505391976334446
1171,0.39018827991181537
1172,0.19974215549483632
1173,0.06314693203134758
1174,0.6159647445719414
1175,0.8064437323279413
1176,0.25618128483842073
1177,0.46958385460273333
1178,0.8454770042139564
1179,0.11408240071627551
1180,0.08605769558114862
1181,0.8412196583205777
1182,0.8399749410332126
1183,0.1857628216230971
1184,0.6637460664488822
1185,0.8424268297655928
1186,0.36819875277835823
1187,0.5895359919472349
1188,0.4110001346710581
1189,0.4880948788999193
1190,0.481404832597497
1191,0.936856295462262
1192,0.483876706020515
1193,0.027907969766152618
1194,0.4942475649979159
1195,0.683006987538486
1196,0.02100471788946101
1197,0.31578265098292047
1198,0.04982893167260738
1199,0.5321279351641601
1200,0.9326795020225597
1201,0.5524542480989054
1202,0.8606129756204458
1203,0.9235893566112224
1204,0.5932905636084291
1205,0.10382667179588079
1206,0.7404199066514564
1207,0.39940018808184474
1208,0.8904579821436611
1209,0.3294679103750633
1210,0.19350256270816657
1211,0.21996181538252257
1212,0.8238123435108675
1213,0.19985735852942177
1214,0.30196138314735266
1215,0.36625792136705404
1216,0.8741296959091014
1217,0.7950625570651082
1218,0.5882240457477096
1219,0.954936922801474
1220,0.6775652120183742
1221,0.9073197581052819
1222,0.16936184774645202
1223,0.48052347825548947
1224,0.9235800012961332
1225,0.10611462318195719
1226,0.22734221294315526
1227,0.8553025895027685
1228,0.05417210629269453
1229,0.7136181084994591
1230,0.46701029948532946
1231,0.4401424415436427
1232,0.20814632258493482
1233,0.7741428352872639
1234,0.6584367029836172
1235,0.49626049411710793
1236,0.9063647183671653
1237,0.8947176251390763
1238,0.37993406904245575
1239,0.6800058398964017
1240,0.24030055946119533
1241,0.9501015321615958
1242,0.1474770320340233
1243,0.8233471605496897
1244,0.5203720153160465
1245,0.7823589812029333
1246,0.7355061086461199
1247,0.5540068180809198
1248,0.06853127478199217
1249,0.3480115286829423
1250,0.9250331495065933
1251,0.8000940065447183
1252,0.7635162744170312
1253,0.14575786593671514
1254,0.2831744466397791
1255,0.5349230517671076
